TabellarischeAuswertung von: 01.11.2023 00:00:00 bis: 20.11.2023 00:00:00;;;;;
Sps_datum;Trocknung-Durchfluss  7A Netz 700.1 [cm/min];Trocknung-Durchfluss  7B Netz 800.1 [cm/min];Trocknung-Durchfluss 7A Netz 700.5 [cm/min];Trocknung-Durchfluss 7A Netz 700.6 [cm/min];Trocknung-Durchfluss 7C Netz 900.1 [cm/min]
01.11.2023 07:15:13;;85,81;;;
01.11.2023 07:15:15;;;;101,32;18,21
01.11.2023 07:15:17;;83,03;;;
01.11.2023 07:15:19;;84,63;;;
01.11.2023 07:15:21;;84,63;;;
01.11.2023 07:15:21;;88,98;;;
01.11.2023 07:15:25;;90,74;;;
01.11.2023 07:15:27;;90,74;;;
01.11.2023 07:15:27;;98,06;;;
01.11.2023 07:15:29;;98,06;;;
01.11.2023 07:15:29;;107,06;;103,09;
01.11.2023 07:15:31;;105,63;55,18;;
01.11.2023 07:15:33;;105,63;;;
01.11.2023 07:15:33;;94,64;;;
01.11.2023 07:15:35;;94,64;;;
01.11.2023 07:15:35;;87,94;;;
01.11.2023 07:15:37;;87,94;;;
01.11.2023 07:15:37;;78,21;53,56;100,31;
01.11.2023 07:15:39;;78,21;;;
01.11.2023 07:15:39;;74,75;;;
01.11.2023 07:15:41;;74,75;;;
01.11.2023 07:15:41;;86,42;;;
01.11.2023 07:15:43;;86,42;;;
01.11.2023 07:15:43;;93,89;;102,90;
01.11.2023 07:15:45;;96,33;;;
01.11.2023 07:15:47;;97,52;;;
01.11.2023 07:15:49;;99,73;;;
01.11.2023 07:15:51;;99,73;;;
01.11.2023 07:15:51;;94,95;;;
01.11.2023 07:15:53;;94,95;;;
01.11.2023 07:15:53;;89,24;;;17,15
01.11.2023 07:15:55;;89,24;;;
01.11.2023 07:15:55;;92,75;;;
01.11.2023 07:15:57;;91,28;55,12;;
01.11.2023 07:15:59;;91,28;;;
01.11.2023 07:15:59;;87,17;53,79;;
01.11.2023 07:16:03;;87,17;;;
01.11.2023 07:16:03;;90,18;;;
01.11.2023 07:16:05;;91,55;;;
01.11.2023 07:16:07;;93,70;;;
01.11.2023 07:16:09;;93,70;;;
01.11.2023 07:16:09;;106,10;;;
01.11.2023 07:16:11;;;;104,25;
01.11.2023 07:16:13;;106,10;;;
01.11.2023 07:16:13;;97,72;;103,23;
01.11.2023 07:16:15;;97,72;;;
01.11.2023 07:16:15;;91,01;;101,24;
01.11.2023 07:16:17;;91,01;;;
01.11.2023 07:16:17;;86,18;;99,92;
01.11.2023 07:16:23;;86,18;;;
01.11.2023 07:16:23;;103,26;;101,99;
01.11.2023 07:16:25;;103,26;;;
01.11.2023 07:16:25;;107,67;;103,94;
01.11.2023 07:16:29;;105,69;;105,18;
01.11.2023 07:16:31;;105,69;;;
01.11.2023 07:16:31;;101,02;;;
01.11.2023 07:16:33;;101,02;;;
01.11.2023 07:16:33;;95,34;;;
01.11.2023 07:16:35;;95,34;;;
01.11.2023 07:16:35;;98,43;;103,68;
01.11.2023 07:16:39;;100,05;;;
01.11.2023 07:16:41;;;;105,44;
01.11.2023 07:16:43;;98,98;;;
01.11.2023 07:16:45;;100,84;;;18,41
01.11.2023 07:16:47;;;55,05;;
01.11.2023 07:16:49;;103,19;;;
01.11.2023 07:16:51;;103,19;;;
01.11.2023 07:16:51;;108,47;;107,90;
01.11.2023 07:16:53;;108,47;;;
01.11.2023 07:16:53;;104,55;;;
01.11.2023 07:16:55;;104,55;;;
01.11.2023 07:16:55;;95,84;;106,44;
01.11.2023 07:16:57;;95,84;;;
01.11.2023 07:16:57;;90,16;;;
01.11.2023 07:16:59;;87,74;;104,96;
01.11.2023 07:17:01;;;53,57;;
01.11.2023 07:17:03;;87,74;;;
01.11.2023 07:17:03;;97,79;;106,21;
01.11.2023 07:17:05;;97,79;;;
01.11.2023 07:17:05;;103,81;;107,44;
01.11.2023 07:17:07;;;55,71;;
01.11.2023 07:17:09;;103,81;;;
01.11.2023 07:17:09;;99,85;;106,10;
01.11.2023 07:17:11;;96,91;54,55;104,46;
01.11.2023 07:17:13;;96,91;;;
01.11.2023 07:17:13;;91,55;53,38;;
01.11.2023 07:17:15;;91,55;;;
01.11.2023 07:17:15;;86,64;;103,06;
01.11.2023 07:17:17;;89,17;;;
01.11.2023 07:17:19;;89,17;;;
01.11.2023 07:17:19;;97,87;;104,14;
01.11.2023 07:17:23;;;52,21;102,32;
01.11.2023 07:17:27;;94,97;;;
01.11.2023 07:17:29;;94,97;;;
01.11.2023 07:17:29;;91,15;;100,27;
01.11.2023 07:17:31;;91,15;;;
01.11.2023 07:17:31;;96,73;53,46;101,45;
01.11.2023 07:17:33;;98,26;;;19,61
01.11.2023 07:17:35;;98,26;;;
01.11.2023 07:17:35;;94,31;;;20,96
01.11.2023 07:17:37;;94,31;;;
01.11.2023 07:17:37;;86,59;;99,90;22,48
01.11.2023 07:17:39;;86,59;;;
01.11.2023 07:17:39;;83,28;;;
01.11.2023 07:17:41;;83,28;;;
01.11.2023 07:17:41;;78,42;;;24,26
01.11.2023 07:17:43;;;51,69;98,75;
01.11.2023 07:17:45;;78,42;;;
01.11.2023 07:17:45;;88,93;53,38;100,53;25,29
01.11.2023 07:17:47;;88,93;;;
01.11.2023 07:17:47;;95,26;;102,03;
01.11.2023 07:17:51;;92,70;;;
01.11.2023 07:17:55;;92,70;;;
01.11.2023 07:17:55;;87,85;;100,79;
01.11.2023 07:17:57;;85,60;;98,89;
01.11.2023 07:17:59;;85,60;;;
01.11.2023 07:17:59;;90,03;;;
01.11.2023 07:18:01;;87,18;;;
01.11.2023 07:18:03;;85,49;;99,91;
01.11.2023 07:18:05;;85,49;;;
01.11.2023 07:18:05;;88,66;;;
01.11.2023 07:18:07;;87,56;;;
01.11.2023 07:18:11;;;;;24,16
01.11.2023 07:18:13;;87,56;;;
01.11.2023 07:18:13;;98,94;;101,34;
01.11.2023 07:18:15;;97,13;;;23,11
01.11.2023 07:18:17;;97,13;;;
01.11.2023 07:18:17;;90,41;;100,07;
01.11.2023 07:18:19;;90,41;;;
01.11.2023 07:18:19;;86,59;;;
01.11.2023 07:18:21;;86,59;;;
01.11.2023 07:18:21;;80,56;;99,03;22,07
01.11.2023 07:18:25;;82,59;;100,11;
01.11.2023 07:18:27;;82,59;;;
01.11.2023 07:18:27;;93,45;54,64;101,63;
01.11.2023 07:18:29;;93,45;;;
01.11.2023 07:18:29;;96,96;;102,99;
01.11.2023 07:18:31;;94,38;;;
01.11.2023 07:18:33;;95,63;;;
01.11.2023 07:18:35;;94,21;52,57;;
01.11.2023 07:18:37;;91,61;;;
01.11.2023 07:18:39;;;54,50;;
01.11.2023 07:18:41;;91,61;;;
01.11.2023 07:18:41;;97,67;;104,87;
01.11.2023 07:18:43;;100,48;;;
01.11.2023 07:18:49;;100,48;;;
01.11.2023 07:18:49;;97,45;56,29;106,14;
01.11.2023 07:18:51;;94,48;;;
01.11.2023 07:18:53;;94,48;;;
01.11.2023 07:18:53;;100,04;55,15;;
01.11.2023 07:18:55;;101,92;;107,21;
01.11.2023 07:18:57;;101,92;;;
01.11.2023 07:18:57;;96,71;;;
01.11.2023 07:18:59;;96,71;;;
01.11.2023 07:18:59;;91,06;;105,09;
01.11.2023 07:19:05;;93,31;;;21,06
01.11.2023 07:19:07;;93,31;;;
01.11.2023 07:19:07;;103,59;;106,35;
01.11.2023 07:19:09;;103,59;;;
01.11.2023 07:19:09;;108,78;;107,36;
01.11.2023 07:19:11;;108,78;;;
01.11.2023 07:19:11;;104,69;;108,45;
01.11.2023 07:19:13;;104,69;;;
01.11.2023 07:19:13;;98,69;;;
01.11.2023 07:19:15;;98,69;;;
01.11.2023 07:19:15;;95,65;;;
01.11.2023 07:19:17;;95,65;;;
01.11.2023 07:19:17;;89,87;;;
01.11.2023 07:19:19;;89,87;;;
01.11.2023 07:19:19;;86,23;;;
01.11.2023 07:19:21;;86,23;;;
01.11.2023 07:19:21;;94,44;;111,05;
01.11.2023 07:19:23;;94,44;;;
01.11.2023 07:19:23;;100,00;56,78;112,89;
01.11.2023 07:19:25;;98,13;;;19,98
01.11.2023 07:19:27;;96,82;;;
01.11.2023 07:19:31;;96,82;;;
01.11.2023 07:19:31;;90,66;;;
01.11.2023 07:19:33;;89,12;;;
01.11.2023 07:19:35;;89,12;;;
01.11.2023 07:19:35;;94,04;;;
01.11.2023 07:19:37;;92,68;;;
01.11.2023 07:19:39;;91,04;;;
01.11.2023 07:19:41;;93,40;;;
01.11.2023 07:19:45;;;;;18,74
01.11.2023 07:19:47;;94,70;;;
01.11.2023 07:19:49;;94,70;;;
01.11.2023 07:19:49;;101,72;;;
01.11.2023 07:19:51;;100,12;;114,13;
01.11.2023 07:19:53;;100,12;;;
01.11.2023 07:19:53;;92,86;;;
01.11.2023 07:19:55;;92,86;;;
01.11.2023 07:19:55;;87,48;;112,14;
01.11.2023 07:19:57;;85,17;;;
01.11.2023 07:19:59;;87,40;;;
01.11.2023 07:20:01;;87,40;;;
01.11.2023 07:20:01;;93,81;57,83;113,59;
01.11.2023 07:20:03;;93,81;;;
01.11.2023 07:20:03;;104,34;59,19;115,21;
01.11.2023 07:20:05;;105,81;;;
01.11.2023 07:20:07;;105,81;;;
01.11.2023 07:20:07;;100,97;;116,32;
01.11.2023 07:20:09;;100,97;;;
01.11.2023 07:20:09;;96,14;;;
01.11.2023 07:20:11;;96,14;;116,32;
01.11.2023 07:20:11;;90,90;57,72;113,03;17,71
01.11.2023 07:20:13;;90,90;;;
01.11.2023 07:20:13;;85,23;;111,36;
01.11.2023 07:20:15;;85,23;;;
01.11.2023 07:20:15;;79,41;56,15;109,85;
01.11.2023 07:20:17;;80,47;;108,61;
01.11.2023 07:20:19;;80,47;;;
01.11.2023 07:20:19;;84,39;;;19,44
01.11.2023 07:20:21;;84,39;;;
01.11.2023 07:20:21;;88,33;;110,34;
01.11.2023 07:20:23;;90,56;;;
01.11.2023 07:20:25;;91,98;;;
01.11.2023 07:20:27;;;57,33;;
01.11.2023 07:20:29;;91,98;;;
01.11.2023 07:20:29;;88,86;;;
01.11.2023 07:20:31;;88,86;;;
01.11.2023 07:20:31;;84,31;55,81;109,24;
01.11.2023 07:20:33;;84,31;;;
01.11.2023 07:20:33;;76,29;;;
01.11.2023 07:20:35;;76,29;;;
01.11.2023 07:20:35;;72,71;;;
01.11.2023 07:20:37;;75,23;;;
01.11.2023 07:20:39;;75,23;;;
01.11.2023 07:20:39;;80,86;;;
01.11.2023 07:20:41;;80,86;;;
01.11.2023 07:20:41;;85,75;57,92;;
01.11.2023 07:20:43;;85,75;;;
01.11.2023 07:20:43;;89,59;;110,88;
01.11.2023 07:20:45;;91,83;;;
01.11.2023 07:20:47;;;56,73;;
01.11.2023 07:20:49;;90,48;;109,67;
01.11.2023 07:20:51;;90,48;;;
01.11.2023 07:20:51;;85,32;;;
01.11.2023 07:20:53;;85,32;;;
01.11.2023 07:20:53;;81,67;55,55;108,27;
01.11.2023 07:20:55;;79,23;;;
01.11.2023 07:20:59;;78,20;;;
01.11.2023 07:21:03;;78,20;;;
01.11.2023 07:21:03;;72,66;;;
01.11.2023 07:21:05;;72,66;;;
01.11.2023 07:21:05;;68,21;;;
01.11.2023 07:21:07;;70,75;;;
01.11.2023 07:21:09;;70,75;;;
01.11.2023 07:21:09;;74,37;;;20,54
01.11.2023 07:21:11;;77,04;56,59;109,77;
01.11.2023 07:21:13;;77,04;;;
01.11.2023 07:21:13;;87,51;;110,89;
01.11.2023 07:21:15;;87,51;;;
01.11.2023 07:21:15;;94,08;58,19;112,43;
01.11.2023 07:21:17;;94,08;;;
01.11.2023 07:21:17;;101,52;;114,17;
01.11.2023 07:21:19;;100,13;;;
01.11.2023 07:21:21;;97,26;;;
01.11.2023 07:21:23;;97,26;;;
01.11.2023 07:21:23;;93,15;;112,69;19,53
01.11.2023 07:21:25;;93,15;;;
01.11.2023 07:21:25;;85,78;;110,85;
01.11.2023 07:21:27;;83,75;;;
01.11.2023 07:21:29;;83,75;;;
01.11.2023 07:21:29;;94,79;;112,08;
01.11.2023 07:21:31;;94,79;;;
01.11.2023 07:21:31;;99,12;;113,44;
01.11.2023 07:21:35;;100,83;;;
01.11.2023 07:21:37;;;;;18,46
01.11.2023 07:21:39;;98,00;;;
01.11.2023 07:21:41;;96,29;;112,41;
01.11.2023 07:21:43;;97,59;;113,80;
01.11.2023 07:21:45;;97,59;;;
01.11.2023 07:21:45;;89,88;;112,38;
01.11.2023 07:21:47;;89,88;;;
01.11.2023 07:21:47;;81,66;;111,09;
01.11.2023 07:21:49;;81,66;;;
01.11.2023 07:21:49;;77,72;57,14;;
01.11.2023 07:21:51;;77,72;;;
01.11.2023 07:21:51;;72,79;;109,34;
01.11.2023 07:21:53;;;;;18,46
01.11.2023 07:21:53;;75,43;;110,82;21,67
01.11.2023 07:21:55;;75,43;;;
01.11.2023 07:21:55;;85,03;;;
01.11.2023 07:21:57;;85,03;;;
01.11.2023 07:21:57;;97,49;;113,82;23,28
01.11.2023 07:21:59;;97,49;;;
01.11.2023 07:21:59;;100,65;;;
01.11.2023 07:22:01;;;58,38;;
01.11.2023 07:22:03;;97,95;57,30;;
01.11.2023 07:22:05;;97,95;;;
01.11.2023 07:22:05;;91,04;;111,56;
01.11.2023 07:22:07;;91,04;;;
01.11.2023 07:22:07;;84,60;;110,41;
01.11.2023 07:22:09;;84,60;;;
01.11.2023 07:22:09;;88,47;;;
01.11.2023 07:22:13;;85,56;;;
01.11.2023 07:22:15;;85,56;;;
01.11.2023 07:22:15;;82,39;;109,29;
01.11.2023 07:22:17;NaN;81,58;56,90;108,93;23,35
01.11.2023 07:22:21;;81,58;;;
01.11.2023 07:22:21;;86,22;;;
01.11.2023 07:22:23;;86,22;;;
01.11.2023 07:22:23;;96,67;;110,22;
01.11.2023 07:22:25;;96,67;;;
01.11.2023 07:22:25;;101,41;;;
01.11.2023 07:22:27;;100,03;;;
01.11.2023 07:22:29;;100,03;;;
01.11.2023 07:22:29;;95,33;;;
01.11.2023 07:22:31;;95,33;;;
01.11.2023 07:22:31;;88,29;;;
01.11.2023 07:22:33;;88,29;;;
01.11.2023 07:22:33;;84,65;54,28;107,79;
01.11.2023 07:22:35;;84,65;;;
01.11.2023 07:22:35;;90,22;55,43;;
01.11.2023 07:22:39;;90,22;;;
01.11.2023 07:22:39;;84,20;56,78;;
01.11.2023 07:22:41;;81,37;;;24,75
01.11.2023 07:22:43;;83,49;;;
01.11.2023 07:22:45;;;;;26,26
01.11.2023 07:22:47;;85,78;55,22;;
01.11.2023 07:22:49;;85,78;;;
01.11.2023 07:22:49;;89,50;;;
01.11.2023 07:22:51;;89,50;;;
01.11.2023 07:22:51;;100,11;;109,24;
01.11.2023 07:22:53;;102,52;;;
01.11.2023 07:22:55;;102,52;;;
01.11.2023 07:22:55;;97,47;;108,20;
01.11.2023 07:22:57;;95,50;;;
01.11.2023 07:22:59;;95,50;;;
01.11.2023 07:22:59;;88,56;;;
01.11.2023 07:23:01;;86,35;53,74;106,53;
01.11.2023 07:23:03;;86,35;;;
01.11.2023 07:23:03;;93,62;;;
01.11.2023 07:23:05;;93,62;;;
01.11.2023 07:23:05;;102,68;55,60;108,28;
01.11.2023 07:23:07;;105,15;;;25,20
01.11.2023 07:23:11;;106,72;56,60;;24,17
01.11.2023 07:23:13;;106,72;;;
01.11.2023 07:23:13;;102,21;;;
01.11.2023 07:23:15;;102,21;;;
01.11.2023 07:23:15;;97,18;;106,84;
01.11.2023 07:23:17;;99,46;55,01;;23,16
01.11.2023 07:23:19;;98,18;;;
01.11.2023 07:23:21;;95,25;;;
01.11.2023 07:23:23;;96,56;;107,90;
01.11.2023 07:23:25;;96,56;;;
01.11.2023 07:23:25;;100,89;;;
01.11.2023 07:23:29;;103,10;;109,15;
01.11.2023 07:23:31;;103,10;;;
01.11.2023 07:23:31;;110,19;;110,68;
01.11.2023 07:23:33;;108,03;56,38;;
01.11.2023 07:23:35;;108,03;;;
01.11.2023 07:23:35;;99,38;;;24,46
01.11.2023 07:23:37;;99,38;;;
01.11.2023 07:23:37;;91,34;;108,77;26,37
01.11.2023 07:23:39;;91,34;;;
01.11.2023 07:23:39;;84,09;;107,76;27,69
01.11.2023 07:23:41;;84,09;;;
01.11.2023 07:23:41;;77,54;;106,58;29,51
01.11.2023 07:23:43;;77,54;;;
01.11.2023 07:23:43;;73,68;55,09;;30,57
01.11.2023 07:23:45;;73,68;;;
01.11.2023 07:23:45;;82,53;;;
01.11.2023 07:23:49;;82,53;;;
01.11.2023 07:23:49;;75,35;;105,03;31,81
01.11.2023 07:23:51;;75,35;;;
01.11.2023 07:23:51;;72,11;;103,77;
01.11.2023 07:23:53;;72,11;;;
01.11.2023 07:23:53;;65,85;;;32,96
01.11.2023 07:23:55;;65,85;;;
01.11.2023 07:23:55;;61,80;53,63;101,28;
01.11.2023 07:23:57;;63,36;;;
01.11.2023 07:23:59;;63,36;;;
01.11.2023 07:23:59;;67,62;;;34,36
01.11.2023 07:24:01;;67,62;;;
01.11.2023 07:24:01;;61,60;;;
01.11.2023 07:24:03;;;;100,09;
01.11.2023 07:24:07;;;51,57;;36,18
01.11.2023 07:24:09;;63,22;;;37,18
01.11.2023 07:24:11;;63,22;;;
01.11.2023 07:24:11;;72,09;52,74;101,20;
01.11.2023 07:24:13;;70,19;53,75;102,30;38,62
01.11.2023 07:24:17;;70,19;;;
01.11.2023 07:24:17;;73,61;;;
01.11.2023 07:24:19;;73,61;;;
01.11.2023 07:24:19;;80,45;;;39,73
01.11.2023 07:24:21;;80,45;;;
01.11.2023 07:24:21;;84,40;;;
01.11.2023 07:24:23;;84,40;;;
01.11.2023 07:24:23;;87,97;;;
01.11.2023 07:24:25;;87,97;;;
01.11.2023 07:24:25;;99,07;;103,88;
01.11.2023 07:24:27;;101,52;;105,11;
01.11.2023 07:24:29;;101,52;;;
01.11.2023 07:24:29;;96,47;;;
01.11.2023 07:24:31;;96,47;;;
01.11.2023 07:24:31;;90,60;;;
01.11.2023 07:24:33;;90,60;;;
01.11.2023 07:24:33;;83,28;;103,46;40,85
01.11.2023 07:24:35;;83,28;;;
01.11.2023 07:24:35;;77,70;;102,22;
01.11.2023 07:24:39;;77,70;;;
01.11.2023 07:24:39;;87,55;54,83;104,95;41,91
01.11.2023 07:24:41;;87,55;;;
01.11.2023 07:24:41;;93,78;;;
01.11.2023 07:24:43;;93,78;;;
01.11.2023 07:24:43;;90,55;;;
01.11.2023 07:24:45;;87,57;;103,93;
01.11.2023 07:24:47;;87,57;;;
01.11.2023 07:24:47;;80,23;53,01;;
01.11.2023 07:24:49;;80,23;;;
01.11.2023 07:24:49;;73,26;;101,77;
01.11.2023 07:24:51;;70,30;51,54;;
01.11.2023 07:24:53;;70,30;;;
01.11.2023 07:24:53;;75,88;;;
01.11.2023 07:24:55;;;52,92;;
01.11.2023 07:24:57;;75,88;;;
01.11.2023 07:24:57;;68,09;;100,33;
01.11.2023 07:24:59;;68,09;;;
01.11.2023 07:24:59;;71,42;;;
01.11.2023 07:25:01;;72,76;54,35;;
01.11.2023 07:25:03;;74,95;;101,69;
01.11.2023 07:25:05;;74,95;;;
01.11.2023 07:25:05;;82,58;;;
01.11.2023 07:25:07;;82,58;;;
01.11.2023 07:25:07;;92,25;;103,30;42,99
01.11.2023 07:25:11;;92,25;;;
01.11.2023 07:25:11;;86,24;;102,21;
01.11.2023 07:25:13;;84,78;;;
01.11.2023 07:25:15;;84,78;;;
01.11.2023 07:25:15;;78,17;;100,10;
01.11.2023 07:25:17;;78,17;;;
01.11.2023 07:25:17;;75,13;;;
01.11.2023 07:25:19;;75,13;;;
01.11.2023 07:25:19;;86,25;;101,16;
01.11.2023 07:25:21;;86,25;;;
01.11.2023 07:25:21;;93,19;;102,59;
01.11.2023 07:25:25;;;53,20;;
01.11.2023 07:25:27;;;;;41,88
01.11.2023 07:25:29;;93,19;;;
01.11.2023 07:25:29;;88,87;;;
01.11.2023 07:25:31;;88,87;;;
01.11.2023 07:25:31;;85,81;;;
01.11.2023 07:25:35;;85,81;;;
01.11.2023 07:25:35;;79,65;;;
01.11.2023 07:25:37;;;51,60;101,35;
01.11.2023 07:25:39;;79,65;;;
01.11.2023 07:25:39;;85,48;52,75;;
01.11.2023 07:25:41;;87,30;;;
01.11.2023 07:25:43;;88,54;;102,54;
01.11.2023 07:25:45;;90,07;;;40,46
01.11.2023 07:25:47;;90,07;;;
01.11.2023 07:25:47;;98,15;;;
01.11.2023 07:25:51;;98,15;;;
01.11.2023 07:25:51;;86,69;;101,41;
01.11.2023 07:25:53;;86,69;;;
01.11.2023 07:25:53;;81,73;;100,13;
01.11.2023 07:25:55;;81,73;;;
01.11.2023 07:25:55;;74,59;;;
01.11.2023 07:25:57;;73,32;51,70;;
01.11.2023 07:25:59;;73,32;;;
01.11.2023 07:25:59;;78,01;;;42,47
01.11.2023 07:26:01;;78,01;;;
01.11.2023 07:26:01;;90,98;;102,33;
01.11.2023 07:26:03;;90,98;;;
01.11.2023 07:26:03;;97,16;53,30;104,04;43,68
01.11.2023 07:26:07;;97,16;;;
01.11.2023 07:26:07;;93,40;55,21;;
01.11.2023 07:26:09;;93,40;;;
01.11.2023 07:26:09;;89,20;;;
01.11.2023 07:26:11;;89,20;;;
01.11.2023 07:26:11;;85,46;;;
01.11.2023 07:26:13;;85,46;;;
01.11.2023 07:26:13;;80,34;;102,03;45,15
01.11.2023 07:26:15;;80,34;;;
01.11.2023 07:26:15;;74,63;;;
01.11.2023 07:26:17;;;;;46,31
01.11.2023 07:26:19;;74,63;;;
01.11.2023 07:26:19;;80,98;;103,58;
01.11.2023 07:26:21;;80,98;;;
01.11.2023 07:26:21;;85,83;;104,81;
01.11.2023 07:26:23;;85,83;;;
01.11.2023 07:26:23;;89,72;;;
01.11.2023 07:26:25;;91,71;53,10;;
01.11.2023 07:26:27;;90,31;;;
01.11.2023 07:26:29;;90,31;;;
01.11.2023 07:26:29;;86,59;;;
01.11.2023 07:26:31;;86,59;;;
01.11.2023 07:26:31;;80,37;;103,33;
01.11.2023 07:26:33;;80,37;;;
01.11.2023 07:26:33;;75,00;;102,27;
01.11.2023 07:26:35;;75,00;;;
01.11.2023 07:26:35;;70,51;51,89;;
01.11.2023 07:26:37;;68,05;;100,69;44,91
01.11.2023 07:26:39;;65,51;;;
01.11.2023 07:26:41;;63,84;53,10;99,59;
01.11.2023 07:26:45;;63,84;;;
01.11.2023 07:26:45;;69,29;54,31;100,94;
01.11.2023 07:26:47;;69,29;;;
01.11.2023 07:26:47;;75,33;55,62;102,43;43,81
01.11.2023 07:26:49;;75,33;;;
01.11.2023 07:26:49;;81,60;54,57;103,53;
01.11.2023 07:26:51;;81,60;;;
01.11.2023 07:26:51;;85,97;;104,86;
01.11.2023 07:26:53;;85,97;;;
01.11.2023 07:26:53;;89,27;;;42,70
01.11.2023 07:26:55;;90,31;;;
01.11.2023 07:26:57;;90,31;;;
01.11.2023 07:26:57;;82,96;;;
01.11.2023 07:26:59;;82,96;;;
01.11.2023 07:26:59;;76,43;53,57;103,64;
01.11.2023 07:27:01;;76,43;;;
01.11.2023 07:27:01;;69,14;;102,61;41,05
01.11.2023 07:27:03;;71,70;;;
01.11.2023 07:27:05;;71,70;;;
01.11.2023 07:27:05;;76,04;;;
01.11.2023 07:27:07;;76,04;;;
01.11.2023 07:27:07;;89,17;54,74;104,13;39,64
01.11.2023 07:27:09;;89,17;;;
01.11.2023 07:27:09;;99,94;;106,23;
01.11.2023 07:27:11;;101,47;;107,38;
01.11.2023 07:27:13;;99,41;;;38,47
01.11.2023 07:27:15;;99,41;;;
01.11.2023 07:27:15;;95,52;;;
01.11.2023 07:27:17;;95,52;;;
01.11.2023 07:27:17;;89,50;;;
01.11.2023 07:27:19;;89,50;;;
01.11.2023 07:27:19;;76,75;;105,19;
01.11.2023 07:27:21;;74,63;;;
01.11.2023 07:27:23;;77,42;;;
01.11.2023 07:27:25;;78,78;;106,70;
01.11.2023 07:27:29;;78,78;;;
01.11.2023 07:27:29;;84,52;;;
01.11.2023 07:27:31;;84,52;;;
01.11.2023 07:27:31;;87,95;55,83;107,96;36,98
01.11.2023 07:27:33;;87,95;;;
01.11.2023 07:27:33;;91,79;;;
01.11.2023 07:27:35;;91,79;;;
01.11.2023 07:27:35;;101,46;;109,21;
01.11.2023 07:27:37;;103,28;;110,59;35,51
01.11.2023 07:27:39;;103,28;;;
01.11.2023 07:27:39;;97,14;;;32,76
01.11.2023 07:27:41;;97,14;;;
01.11.2023 07:27:41;;89,80;;;
01.11.2023 07:27:43;;89,80;;;
01.11.2023 07:27:43;;85,23;;108,72;
01.11.2023 07:27:45;;84,11;;;
01.11.2023 07:27:47;;85,85;;;
01.11.2023 07:27:49;;85,85;;;
01.11.2023 07:27:49;;93,44;;110,90;33,77
01.11.2023 07:27:51;;93,44;;;
01.11.2023 07:27:51;;103,35;57,36;112,09;
01.11.2023 07:27:53;;105,08;;;
01.11.2023 07:27:55;;105,08;;;
01.11.2023 07:27:55;;98,45;;;
01.11.2023 07:27:57;;98,45;;;
01.11.2023 07:27:57;;93,34;;;
01.11.2023 07:27:59;;93,34;;;
01.11.2023 07:27:59;;84,78;;;
01.11.2023 07:28:01;;84,78;;;
01.11.2023 07:28:01;;76,15;;110,04;
01.11.2023 07:28:03;;76,15;;;
01.11.2023 07:28:03;;81,49;;;
01.11.2023 07:28:05;;81,49;;;
01.11.2023 07:28:05;;85,73;;112,43;
01.11.2023 07:28:11;;85,73;;;
01.11.2023 07:28:11;;90,47;;113,67;
01.11.2023 07:28:13;;;;;32,67
01.11.2023 07:28:15;;89,02;;112,40;
01.11.2023 07:28:17;;89,02;;;
01.11.2023 07:28:17;;93,90;;113,87;
01.11.2023 07:28:19;;93,90;;;
01.11.2023 07:28:19;;89,67;;112,82;
01.11.2023 07:28:21;;89,67;;;
01.11.2023 07:28:21;;77,50;56,08;;
01.11.2023 07:28:23;;79,54;;111,60;
01.11.2023 07:28:25;;;;112,68;
01.11.2023 07:28:27;;;57,78;;
01.11.2023 07:28:29;;79,54;;;
01.11.2023 07:28:29;;93,62;;113,79;31,58
01.11.2023 07:28:31;;93,62;;;
01.11.2023 07:28:31;;97,97;59,49;115,29;
01.11.2023 07:28:33;;97,97;;;
01.11.2023 07:28:33;;94,61;;;
01.11.2023 07:28:35;;94,61;;;
01.11.2023 07:28:35;;87,77;58,47;;
01.11.2023 07:28:37;;87,77;;;
01.11.2023 07:28:37;;83,44;;113,17;
01.11.2023 07:28:39;;83,44;;;
01.11.2023 07:28:39;;79,77;57,31;110,84;
01.11.2023 07:28:41;;79,77;;;
01.11.2023 07:28:41;;73,92;;108,52;
01.11.2023 07:28:43;;75,68;55,77;;
01.11.2023 07:28:45;;75,68;;;
01.11.2023 07:28:45;;87,20;57,20;110,89;
01.11.2023 07:28:47;;87,20;;;
01.11.2023 07:28:47;;91,23;;;32,75
01.11.2023 07:28:49;;90,19;;;
01.11.2023 07:28:51;;91,95;55,91;111,96;
01.11.2023 07:28:53;;90,19;;;
01.11.2023 07:28:55;;88,39;;;
01.11.2023 07:28:57;;88,39;;;
01.11.2023 07:28:57;;92,37;;114,39;
01.11.2023 07:28:59;;92,37;;;
01.11.2023 07:28:59;;96,97;57,02;115,47;33,82
01.11.2023 07:29:01;;96,97;;;
01.11.2023 07:29:01;;93,81;;;
01.11.2023 07:29:03;;93,81;;;
01.11.2023 07:29:03;;89,15;;;
01.11.2023 07:29:05;;91,01;;;
01.11.2023 07:29:07;;;58,74;;
01.11.2023 07:29:11;;91,01;;;
01.11.2023 07:29:11;;99,32;;117,22;
01.11.2023 07:29:13;;99,32;;;
01.11.2023 07:29:13;;104,07;59,97;118,24;
01.11.2023 07:29:15;;104,07;;;
